source_text,target_text,label
Event types shall include refining one requirement by adding an additional requirement to the existing one.,"Modify Model public Modify  Model  (  EBT em  )
    {
  super  ( em  );
 } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  60  ,  80  ,  1  );
  Current  Event = 4  ;
    } public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  this  Event  . append  (""  Modify  |  0  |"");
  this  Event  . append  ( new Date  (). to  String  ()+ ""|"");
       ebs = (  EBShape  )  Event  Shapes protected void paint  Component  (  Graphics g  )
    {
  g  . draw  String  (""  TESTING MODIFY  "",  5  ,  5  );
        super  . paint  Component  ( g  );
 }",0
Event types shall include refining one requirement by adding an additional requirement to the existing one.,"Obsolete Model  public Obsolete  Model  (  EBT em  )
    {
  super  ( em  );
 } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  60  ,  80  ,  1  );
  Add  Line  (  60  ,  60  ,  225  ,  135  );
  Add  Line  (  60  ,  135  ,  225  ,  60  );
  Current  Eve public String  Buffer Generate  Event  ()
   {
  String  Buffer this  Event = new String  Buffer  ();
  this  Event  . append  (""  Obsolete  |  0  |"");
  this  Event  . append  ( new Date  (). to  String  ()+""|"");
  ebs = (  EBShape  )  Event  Shapes  . e",0
Event types shall include deleting a requirement.,"Merge Model public Merge  Model  (  EBT em  )
 {
  super  ( em  );
   Minimum  No  Rects = 3  ;
     } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  90  ,  220  ,  1  );
       Add  Event  Rect  (  20  ,  20  ,  1  );
  Add  Event  Rect  (  20  ,  70  ,  1  );
  Add  Event   public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  String  Buffer temp = new String  Buffer  ();
  int Merge  Count = -1  ;
  this  Event  . append  (""  Merge  |"");

  for ( int i = 0  ; i < Event  Sha",0
Event types shall include deleting a requirement.,"Call Back private Hash table requirement  Desc  Table = new Hash table  ();

 private Hash table constraint  Desc  Table = new Hash table  ();

 private Hash table performance  Model  Table = new Hash table  ();

 private Performance  Model performance model= null  public void parse  Speculate  Information  (  String str  )
 {

  System  . out  . println  (""  Received String   = "" + str  );

  Connection conn = null  ;

  Statement stmt = null  ;

  Driver  Description dd = null  ;

  String event  Type = null  ; // public void identify  Performance  Models  ()
 {

  Connection conn = null  ;
  Result  Set rs = null  ;
  Statement stmt = null  ;

  String subscriber  Name = null  ;

  Driver  Description dd = null  ;

  Enumeration subscriber  Table  Enumeration = nu public void pull  Information  From  Doors  ()
 {

  String server  IP = ""  140  .  192  .  37  .  150  "";

  String  [] attribute = { ""  Value  "", ""  Logic  "", ""  Units  "", ""  Attribute  "" };

  String subscriber  Name = null  ;

  Vector constraints = n public void insert  Values  In  Data  Base  ()
 {

  Connection conn = null  ;

  Statement stmt = null  ;

  String subscriber  Name = null  ;

  Driver  Description dd = null  ;
  Vector driver  Vector = null  ;

  Constraints  Description cd = null  ;
 public void create  Execute  String  ()
 {

  Connection conn = null  ;

  Statement stmt = null  ;

  Result  Set rs = null  ;

  String  Buffer sb = null  ;

  String subscriber  Name = null  ;

  Driver  Description dd = null  ;
  Vector driver  Vector public void parse  Impact  Report  (  String str  )
 {

  Connection conn = null  ;

  Statement stmt = null  ;

  Vector constraints  Vector = null  ;
  Vector drivers  Vector = null  ;

  Constraints  Description constraint = null  ;

  int driver  Loop",0
Event types shall include deleting a requirement.,"Notification Processing // member variables for menu
 private JMenu  Bar menu  Bar  ;

 // subscriber list
 private JList Subscriber  List  ;
 private Default  List  Model list  Model  ;

 // popup menu

 private JPopup  Menu popup  ;

 // database and eventserver information
 S public Notification  _  Processing  ()
 {

  set  Default  Close  Operation  (  JFrame  .  DO  _  NOTHING  _  ON  _  CLOSE  );

  add  Window  Listener  ( new Window  Adapter  ()
  {
   public void window  Closing  (  Window  Event evt  )
   {
    try
    public static void main  (  String args  [])
 {
  try
  {
   Notification  _  Processing main  Frame = new Notification  _  Processing  ();
   main  Frame  . set  Size  (  600  , 400  );
   main  Frame  . set  Location  (  100  , 100  );
   main  Frame  . void exit  Application  ()
  {
    try
    {
        int reply = JOption  Pane  . show  Confirm  Dialog  ( this  ,
                                                  ""  Do you really want to exit  ?"",
                                                  ""  No // action for ""  Open log database  ""
 private void open  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  new Config  Dialog  ( this  , true  ). show  ();

     if  ( m  _  DSN  . equals  ("""") || m  _  Event  Server  IP  . equals  ("""") || m  _  // action for ""  Close log database  ""
 private void save  Menu  Item  Action  Performed (  Action  Event evt  )
 {
      try
      {
       m  _ conn  . close  ();
   m  _  DSN=  """";
   m  _  Event  Server  IP=  """";
   m  _  Event  Server  Port  =  """";

 // action for "" exit  ""
 private void exit  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  exit  Application  ();
 } // action for ""  Open Events  "" in popup menu
 private void popup  Open  Action  Performed (  Action  Event evt  )
 {
  open  Events  Menu  Item  Action  Performed  ( evt  );
 } // action for ""  Open Events  ""
 private void open  Events  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  if (! list  Model  . is  Empty  ())
  {
   int index = Subscriber  List  . get  Selected  Index  ();
         if ( index !  = -1  )
     // action for "" double click on Subscriber List  ""
 private void double  Click  Subscriber  List (  Mouse  Event evt  )
 {
  if (! list  Model  . is  Empty  ())
  {
   int index = Subscriber  List  . get  Selected  Index  ();
         if ( index !  = -1   // action for ""  About  ""
 private void about  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  new About  Dialog ( this  , true  ). show  ();
 } void Update  Display  List  ()
 {
        list  Model  . remove  All  Elements  ();

     String m  SQL = ""  SELECT distinct Subscriber  Name FROM Event  Details  "";

  try
  {
   rs = stmt  . execute  Query  ( m  SQL  );
   while ( rs  . next  ())
   {
 ",0
Event types shall include deleting a requirement.,"eventserver Thread  static private int count = 0  ;
 private int task  Number  ;
 protected Done done  ;
 Server  Socket the  Server  ;

 private Connection conn  ;
 private Statement stmt  ;
 private Result  Set rs  ;

 private Event  Parser ep  ;
 private int id  ; Event  Server  Thread  (  Server  Socket ss  )
 {
 the  Server = ss  ;
   count  ++;
   task  Number = count  ;
   ep = new Event  Parser  ();
 } public void run  ()
 {

 while  ( true  )
 {
   try
   {

    Socket client = the  Server  . accept  ();
    Buffered  Reader input = new Buffered  Reader  ( new Input  Stream  Reader  ( client  . get  Input  Stream  ()));
    Print  Writer output = new P public String get  Next  ID  ()
 {

  try
  {
      Class  . for  Name  ("" sun  . jdbc  . odbc  .  jdbc  odbc  Driver  "");
      this  . conn = Driver  Manager  . get  Connection  ("" jdbc  : odbc  :  EBT  "",""  EBT  "",""  EBT  "");
      this  . stmt = conn  public String search  Date  ()
 {

  String date  String = new String  ();
  Vector date  Vector = new Vector  ();

  try
  {

   Class  . for  Name  ("" sun  . jdbc  . odbc  .  jdbc  odbc  Driver  "");
   Connection conn = Driver  Manager  . get  Connectio public String search  Query  ID  (  String date  )
 {
  Vector query  Vector = new Vector  ();

  String search  Query = new String  ();

  try
  {
   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");
   conn = Driver  Manager  . get  public String get  Constraint  From  Data  Base  (  String query  ID  )
 {

  String Const  String = new String  ();


  try
  {

   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");

   conn = Driver  Manager  . get  Connection  ("" j public String get  Driver  From  Data  Base  (  String query  ID  )
 {

  String driver  String = new String  ();

  try
  {

   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");

   conn = Driver  Manager  . get  Connection  ("" jdbc ",0
Event types shall include deleting a requirement.,"eventserver public static void main  (  String args  [])
 {

    Thread  Pool pool = new Thread  Pool  (  1  );

     int port = default  Port  ;
     try
     {
   Server  Socket ss = new Server  Socket  ( port  );
   for  ( int i  =0  ; i  <  4  ; i  ++)
   {
    p public final static int default  Port = 1701  ;
 Server  Socket the  Server  ;",0
Event types shall include deleting a requirement.,"Event Parser private Connection conn  ;
 private Result  Set rs  ;
 private Statement stmt  ; //  Event  Parser Constructor
 // initializes the Database connection
 public Event  Parser  ()
 {
  try
  {
   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");
   this  . conn = Driver  Manager  . get  Connection  ("" jdbc  : odbc  : public void update  Event  (  String str  , String ID  )
 {

  String m  Project  ;
  String m  Event  ;
  String m  Type  ;
  String m  Num  ;
  String m  requirement ;
  String m  Module  ;
  String m  SQL  ;
  String m  Date  ;
  String m  Reqtext  ;
  //  Check if a subscription exists
 public boolean Check  Subscription  (  String str  )
 {

  String  Tokenizer tokens = new String  Tokenizer  ( str  , ""|"");
  String Message type = tokens  . next  Token  ();
  String Subscriber  Name = tokens  . next   //  Insert a subscription into the ""  Subscription  "" table
 public void Add  Subscription  (  String str  , int ID  )
 {

  // Parse the message string and get the fields

  String  Tokenizer tokens = new String  Tokenizer  ( str  , ""|"");
  String Messag //  Delete  Subscription from the ""  Subscription  "" table
 public void Delete  Subscription  (  String str  , int ID  )
 {
  // Parse the message string and get the fields
  String  Tokenizer tokens = new String  Tokenizer  ( str  , ""|"");
  String Messag //  Speculate method will receive a string from the Speculative GUI
 // tool and parse it using Call  Back class to identify the
 // performance models
 public void speculate  (  String str  )
 {
  System  . out  . println  (""  Speculate  "");
  Call  Back public void impact  Report  (  String str  )
 {
  Call  Back cb = new Call  Back  ();
  cb  . parse  Impact  Report  ( str  );
 }// end impact  Report  ()",0
Event types shall include deleting a requirement.,"Model Driver String msg  =  """"; public   Model  Driver  (  String text  )
 {
  this  . msg = text  ;
  init  ();
 } public void init  ()
 {

  System  . out  . println  (""  MODEL DRIVER CLASS 1  /  10  "");
  performance modelHandler pmh = new performance modelHandler  ( msg  );
  System  . out  . println  (""  MODEL DRIVER CLASS 2  /  10  "");
     pmh  . message  Parser",0
Event types shall include deleting a requirement.,"subscribermanager Socket a  Socket  ;
 int ID  ;
 String Event  Log  ;

 Connection conn  ;
 Result  Set rs  ;
 Statement stmt  ; // constructor  , this object will be created in the main method of these class
 Subscriber  Listener  () { } // constructor  , this object will be created in the main method of these class
 Subscriber  Listener  (  Socket socket  , int ID  , String ELog  )
 {

     this  . a  Socket = socket  ;
  this  .  ID = ID  ;
  this  .  Event  Log = ELog  ;

  try
  {
    public void send  Impact  Report  To  Event  Server  (  String text  )
 {

  //  String impact  Report = text  ;
  System  . out  . println  (""  WOW IN SEND REPORT  "");
  System  . out  . println  (""  The IR = ""+ text  );
  String server  IP = ""  140  .   // run method will be execute from the main method when u say Thread  . start  () in main
 public void run  ()
 {

  System  . out  . println  (""  Inside Run method  "");

  String str  =  """";
  try
  {
   // set up for reading the byte data in to characte // start of class from here
 public static void main  (  String  [] args  )
 {
  // default port number
  int port = 1705  ;
  // the message coming from eventserver
  String Log  Name = ""  Event  Log  "";
  //  Log  Name is the database name used to log t",0
Event types shall include deleting a requirement.,"Event Detail Dialog private Grid  Bag  Layout grid bag  ;
    private Grid  Bag  Constraints c  ;

    // objects in top panel
    private JPanel top  Panel  ;
    private JLabel model  Label  ;
    private JLabel type  Label  ;
    private JText  Field model  Field  ;
    p public Event  Detail  Dialog  (  Events  Processor parent  , boolean modal  ,  Notification  _  Event n  Evt  , boolean mode  )
    {

        super ( parent  , modal  );
     set  Title  (""  Event Details  "");
       get  Content  Pane (). set  Layout (  private void close  Dialog  (  Window  Event evt  )
    {
        set  Visible ( false  );
        dispose ();
    } // event listener for ""  Ok  /  Update  "" button
    private void ok  Button  Action  Performed (  Action  Event evt  )
    {

     if ( display  Mode == true  )
     {

      // m  _ parent  .  Delete  Event  ( m  _  Evt  . m  _  Subscriber  Name  , m  _ // event listener for ""  Cancel  "" button
    private void cancel  Button  Action  Performed (  Action  Event evt  )
    {
        set  Visible ( false  );
        dispose ();
    } private void Left  List  Clicked  (  Mouse  Event e  ){

     if (!  Left  List  . is  Selection  Empty  ()) {

         int index = Left  List  . get  Selected  Index  ();
         Requirement requirement= (  Requirement  ) m  _  Evt  . m  _  Left  Side  private void Right  List  Clicked  (  Mouse  Event e  ){

     if (!  Right  List  . is  Selection  Empty  ()) {

         int index = Right  List  . get  Selected  Index  ();
         Requirement requirement= (  Requirement  ) m  _  Evt  . m  _  Right  S",0
Event types shall include deleting a requirement.,"private JPanel center  Panel = null  ;

 private JLabel des  Label = null  ;
 private JLabel change  Label = null  ;
 private JLabel from  Label = null  ;
 private JLabel to  Label = null  ;
 private JText  Area des  Text = null  ;
 private JText  Field c Speculate Gui public Speculate  Gui  ()
 {

  super  (""  Speculate GUI  "");

  container = get  Content  Pane  ();

  set  Size  (  800  , 600  );

  this  . event  Server  IP =
   JOption  Pane
    . show  Input  Dialog  (""  Please Enter the IP Address of eventserver  Submit Listener public void action  Performed  (  Action  Event e  ) {

   if ( e  . get  Source  () == submit  Button  ) {

    send  Query  TO Server  ();

   }

   if ( e  . get  Source  () == fetch  Button  ) {


    System  . out  . println  (""  Fetch Button Pressed void send  Query  TO Server  ()
 {

  String ip = this  . event  Server  IP  ;
  int Port  No = 1701  ;

  Socket socket  ;
  try {

   socket = new Socket  ( ip  , Port  No  );

   Output  Stream os = socket  . get  Output  Stream  ();
   Output  Stream  public void pull  Value  From  DOORS  ()
 {

  String server  IP = new String  ( doors server  IP  ); //""  140  .  192  .  37  .  150  "";

  String  [] attribute = { ""  Value  "", ""  Attribute  "" };

  String project  Name = this  . proj  Name  Text  . get public static void main  (  String  [] args  )
 {
  new Speculate  Gui  ();
 }",0
Event types shall include deleting a requirement.,"Impact Report private String server  IP = "" local host  "";
 private JPanel center  Panel = null  ;

 private JPanel driver  Panel = new JPanel  ();

 private JPanel driver  Inner  Panel = null  ;

 private JPanel impact  Panel = null  ;
 private JPanel impact  Inner  P public Impact  Report  ()
 {

  super  (""  Search Result GUI  "");

  container = get  Content  Pane  ();

  set  Size  (  800  , 250  );

  panel = new JPanel  ();

  panel  . set  Layout  ( null  );

  this  . server  IP =
   JOption  Pane
    . show  In public static void main  (  String [] args  )
 {

  Impact  Report im = new Impact  Report  ();



 } public Vector search  Date  ()
 {

  date  Vector = new Vector  ();
  date  Vector  . add  (""  Select Query Date  "");
  Socket server  ;
  String line = new String  ();


  try
  {

   server = new Socket  ( server  IP  ,  1701  );
   if ( server  . is  C public void search  Query  ID  (  String date  )
 {

  pair  Vector = new Vector  ();

  query  String  Combo  . remove  All  Items  ();

  query  String  Combo  . add  Item  (""  Select Query String  "");

  Socket server  ;
  String line = new String  (); Select Actions public void action  Performed  (  Action  Event e  )
  {

   if ( date  Combo == (  JCombo  Box  ) e  . get  Source  ())
   {
    date = (  String  ) date  Combo  . get  Selected  Item  ();
    search  Query  ID  ( date  );
   }
  } Button Actions  public void action  Performed  (  Action  Event e  ) {

   if ( submit  Button == e  . get  Source  ()) {

    for ( int i = 0  ; i < pair  Vector  . size  (); i  ++) {

     Pair pair = (  Pair  ) pair  Vector  . get  ( i  );

     if ( pair
      . get public void impact  Report  (  String id  )
 {

  // super  (""  Impact Report  "");

  container = get  Content  Pane  ();

  set  Size  (  1020  , 740  );

  this  . query  ID = id  ;

  System  . out  . println  (""  Impact Report Constructor ..... ID "" + public Vector get  Constraint  From  Data  Base  ()
 {

  Vector v = new Vector  ();

  Socket server  ;
  String line = new String  ();


  try
  {
   server = new Socket  ( server  IP  ,  1701  );

   if ( server  . is  Connected  () )
   {
    Buffered  public Vector get  Driver  From  Data  Base  ()
 {

  Vector v = new Vector  ();

     Socket server  ;
  String line = new String  ();


  try
  {
   server = new Socket  ( server  IP  ,  1701  );

   if ( server  . is  Connected  () )
   {
    Buffered",0
Event types shall include deleting a requirement.,"performance model Handler String str  ES  ; // string received from eventserver
 String impact  Report  ;// string to be send to event  Server

 String command  Str  ; // represent the command ex  . execute  , re - execute etc
 String event  Id  ;// refers to the event  Id
 String performance model Handler  (  String msg  )
 {
  this  . str  ES = msg  ;
 } public void message  Parser  ()
 {
  System  . out  . println  (""  INSIDE PARSER  "");

  main  Sto = new String  Tokenizer  ( str  ES  ,""|""); // current ex will have 10 tokens in main  Sto


  temp  Str  1 = main  Sto  . next  Token  ();
  //  Re  -execut public String generate  Report  ()
  {
   System  . out  . println  (""  INSIDE generate  Report  "");

   main  Sto = new String  Tokenizer  ( str  ES  ,""|""); // current ex will have 10 tokens in main  Sto
   /*
    ""  Impact  Report  |  1015818161020  |   int gr  Id  ; public int get  Id  (){
 // get Graph  Id
 System  . out  . println  (""  database start  "");
 int gr  Id = database  . get  Graph  Id  ( model  Name  );
 return gr  Id  ;
 } public void save  Model  ( int id  )
 {
  // save current model
  database  . save  Current  Model  ( id  );
 } public void insert  Data  ( int id  ){
  // inject data into model
  database  . inject  Variables  ( id  , variable  );
 } public void execute  ( int id  ){
  // inject data into model
  database  . execute  Model  ( id  , variable  );
 }",0
Event types shall include deleting a requirement.,"Doors Thread static private int count = 0  ;
 private int task  Number  ;
 protected Done done  ;
 Server  Socket the  Server  ;

 private Connection conn  ;
 private Statement stmt  ;
 private Result  Set rs  ; DOORs  Thread  (  Server  Socket ss  )
 {
 the  Server = ss  ;
   count  ++;
   task  Number = count  ;
 } public void run  ()
 {

 while  ( true  )
 {
   try
   {

    Socket client = the  Server  . accept  ();
    Buffered  Reader input = new Buffered  Reader  ( new Input  Stream  Reader  ( client  . get  Input  Stream  ()));
    Print  Writer output = new P",0
Event types shall include deleting a requirement.,"Constraints Description private String project  Name = null  ;
 private String module  Path = null  ;
 private String requirement  ID = null  ;

 private String value = null  ;
 private String logic = null  ;
 private String units = null  ;
 private String description = null  ;
 public Constraints  Description  (
  String project  Name  ,
  String module  Path  ,
  String requirement  ID  )
 {

  this  . project  Name = project  Name  ;
  this  . module  Path = module  Path  ;
  this  . requirement  ID = requirement  ID  ;

 }  public String get  Description  () {
  return this  . description  ;
 }  public String get  Logic  () {
  return this  . logic  ;
 }  public String get  Module  Path  () {
  return this  . module  Path  ;
 }  public String get  Project  Name  () {
  return this  . project  Name  ;
 }  public String get  Requirement  ID  () {
  return this  . requirement  ID  ;
 }  public String get  Units  () {
  return this  . units  ;
 }  public String get  Value  () {
  return this  . value  ;
 }  public void set  Description  (  String description  ) {
  this  . description = description  ;
 }  public void set  Logic  (  String logic  ) {
  this  . logic = logic  ;
 }  public void set  Module  Path  (  String module  Path  ) {
  this  . module  Path = module  Path  ;
 }  public void set  Project  Name  (  String project  Name  ) {
  this  . project  Name = project  Name  ;
 }  public void set  Requirement  ID  (  String requirement  ID  ) {
  this  . requirement  ID = requirement  ID  ;
 }  public void set  Units  (  String units  ) {
  this  . units = units  ;
 }  public void set  Value  (  String units  ) {
  this  . value = units  ;
 }  public String get  Impacted  Constraint  () {
  return this  . impacted  Constraint  ;
 }  public void set  Impacted  Constraint  (  String impacted  Constraint  ) {
  this  . impacted  Constraint = impacted  Constraint  ;
 }  public String get  Attribute  () {
  return this  . attribute  ;
 }  public void set  Attribute  (  String attribute  ) {
  this  . attribute = attribute  ;
 }  public String get  Performance  Model  Name  () {
  return this  . performance  Model  Name  ;
 }  public void set  Performance  Model  Name  (  String performance  Model  Name  ) {
  this  . performance  Model  Name = performance  Model  Name  ;
 } public String to  String  () {

  String str =
   ""\ n  Project Name = ""
    + this  . project  Name
    + ""\ n  ""
    + ""  Module Path = ""
    + this  . module  Path
    + ""\ n  ""
    + ""  Requirement ID = ""
    + this  . requirement  ID
    + ""\ n  ""
   public boolean equals  (  Object o  ) {

  if (!( o instance of Constraints  Description  ))
   return false  ;

  Constraints  Description cd = (  Constraints  Description  ) o  ;

  if ( cd  . project  Name  . equals  Ignore  Case  ( this  . project  Na  public int hash  Code  () {

  int hash  Code = 0  ;

  if ( hash  Code == 0  ) {
   int result = 17  ;
   result = 37 * result + this  . project  Name  . hash  Code  ();
   result = 37 * result + this  . module  Path  . hash  Code  ();
   result = 37 * ",0
Event types shall include deleting a requirement.,"Variable String id = """"; // requirement id ex WB10
 String type  = """"; // type of requirement ex Driver or Constraints
 String name  = """"; // requirement name which is same as variable name in graph
 double value  = 0  .  0  ; // value of variable
 double speculat //  General Constructor to initialize all the members
 Variable  (  String id  , String type  , String name  , double value  , double speculate  Value  , String logic  , String project  _ path  )
 {
  this  . id = id  ;
  this  . type = type  ;
  this  .  //  Constructor to Add driver related members
 Variable  (  String id  , String type  , String name  , double value  , double speculate  Value  )
 {
  this  . id = id  ;
  this  . type = type  ;
  this  . name = name  ;
  this  . value = value  ;
  this   //  Constructor to Add constraints related members
 Variable  (  String id  , String type  , String name  , double value  , String logic  ){
  this  . id = id  ;
  this  . type = type  ;
  this  . name = name  ;
  this  . value = value  ;
  this  . logic  public String to  String  ()
 {
  String temp  ;
  temp = ""  ID = "" + id + "", Type = "" + type + "", Name = "" + name +  "", value = "" + value +
     "", Speculate  Value = "" + speculate  Value + "", Logic = "" + logic + "", Project  _  Path = "" + project  _ path /**
  * Returns the id  .
  * @return int
  */
 public String get  Id  ()
 {
  return id  ;
 } /**
  * Returns the logic  .
  * @return String
  */
 public String get  Logic  ()
 {
  return logic  ;
 } /**
  * Returns the name  .
  * @return String
  */
 public String get  Name  ()
 {
  return name  ;
 } /**
  * Returns the value  .
  * @return double
  */
 public double get  Value  () {
  return value  ;
 } /**
  * Sets the id  .
  * @param id The id to set
  */
 public void set  Id  (  String id  ) {
  this  . id = id  ;
 } /**
  * Sets the logic  .
  * @param logic The logic to set
  */
 public void set  Logic  (  String logic  ) {
  this  . logic = logic  ;
 } /**
  * Sets the name  .
  * @param name The name to set
  */
 public void set  Name  (  String name  ) {
  this  . name = name  ;
 } /**
  * Sets the value  .
  * @param value The value to set
  */
 public void set  Value  ( double value  ) {
  this  . value = value  ;
 } /**
  * Returns the speculate  Value  .
  * @return double
  */
 public double get  Speculate  Value  () {
  return speculate  Value  ;
 } /**
  * Sets the speculate  Value  .
  * @param speculate  Value The speculate  Value to set
  */
 public void set  Speculate  Value  ( double speculate  Value  ) {
  this  . speculate  Value = speculate  Value  ;
 } /**
  * Returns the type  .
  * @return String
  */
 public String get  Type  () {
  return type  ;
 } /**
  * Sets the type  .
  * @param type The type to set
  */
 public void set  Type  (  String type  ) {
  this  . type = type  ;
 } /**
  * Returns the project  _ path  .
  * @return String
  */
 public String get  Project  _ path  () {
  return project  _ path  ;
 } /**
  * Sets the project  _ path  .
  * @param project  _ path The project  _ path to set
  */
 public void set  Project  _ path  (  String project  _ path  ) {
  this  . project  _ path = project  _ path  ;
 }",0
Event types shall include deleting a requirement.,"Subscribed Model private String Subscriber  Name  ;
    private String Subscriber  Reqno  ;
    private String Subscriber  Module  ;
    private String Subscriber  Keyword  1  ;
    private String Subscriber  Keyword  2  ;  public Subscribed  Model  (  String sn  , String sr  , String sm  , String sk  1  , String sk  2  )
    {
  Subscriber  Name = sn  ;
  Subscriber  Reqno = sr  ;
  Subscriber  Module = sm  ;
  Subscriber  Keyword  1 = sk  1  ;
  Subscriber  Keyword  2 = s public String Get  Subscriber  Name  () { return Subscriber  Name  ;} public String Get  Subscriber  Reqno  () { return Subscriber  Reqno  ;} public String Get  Subscriber  Module  () { return Subscriber  Module  ;} public String Get  Subscriber  Keyword  1  () { return Subscriber  Keyword  1  ;} public String Get  Subscriber  Keyword  2  () { return Subscriber  Keyword  2  ;}",0
Event types shall include deleting a requirement.,"database Query  Connection conn  =null  ;
 Result  Set rs  =null  ;
 Statement stmt  =null  ;
 String m  SQL=  """";

 Vector struct  Vector = new Vector  (); // for holding the dummy variable objects used in execute  Structure  ()
 Variable v  ;// create this object and   /**
     * Construct a connection object  .
     * @param Returns an object of type Connection
     */
 public Connection get  Connection  ()
 {
  System  . out  . println  ("" in get Connection  "");
  Connection connect  =null  ;
  try
  {
   Class  . fo   /**
    * Returns Graph  Id as int
    * @param graph  Name performance modelHandler calls this method with graph  Name
    * as parameter  , performance modelHandler parse the Event  Server message and get the
    * graph  Name
    */
 public int get   /**
* Copy data from one set of columns to other in table Variable
* @param graph  Id is the id of graph for which you want to save the
* current state of variables
*/
 public void save  Current  Model  ( int graph  Id  )
 {

  conn = this  . get  Connect  /**
    * Injects new value into Variable table  , using Data stored in
    * Vector of Variable object
    * @param graph  Id is the id of graph
    * @param Vector var is the Vector that stores the Object of type Variable
    */
 public void inject  Va /**
  * this method will pick up the structure id from SPE Structure
  * If Dependent  Structure  Id is 0 then select Structure  ID
  * and invoke the execute  Structure method on Selected
  * Structure  Id
  * Who Invokes this method  : performance model // this method is about executing the structure
 // based on Structure  Id find all the data related to given Structure  Id
 // and using the equation in string format call the method equation  Parser  .
 //  I am passing Vector that has all the data abou public void solve  Structure  ( int Structure  Id  , Vector vr  )
 {
  System  . out  . println  (""  Inside solve  Structure  ()  &&&&&&&&&&&&&&&&&&&&&&&"");

  Connection conn  1 = this  . get  Connection  ();
  System  . out  . println  ("" in solve  Stru public void solve  Structure  Equation  ()
 {
  System  . out  . println  (""  Inside solve  Structure  Equation  ()  %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%"");

    //  Based on that result find out the equation and replace the name by its value
    System   public void get  Track  Variable  Name  ()
 {
  System  . out  . println  (""  Inside get  Track  Variable  Name  ()  $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$  "");
  //  This will get the variable name from SPE Graph and find the same name in variable
  // and inse public void set  Calculated  Values  ()
 {
  System  . out  . println  (""  Inside set  Calculated  Values  ()  >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>"");
    // and at matching location put the calculated values
    System  . out  . println  ("" enter calc  Value // this method creates the token for each variable name in the string
 // and store that variable into vector
 // it also creates the vector called var  Values
 // var  Values has values of each variable stored in var  Name
 //  So equation has variable n public Vector get  Impact  Report  ()
 {
  //  This SPE Graph works on the assumption that each model tracks
  // the effect of changes on one variable
  Vector report = new Vector  ();
  report  . add  ( track  Variable  Name  );
  report  . add  (  Stri",0
Event types shall include deleting a requirement.,"Modify Model public Modify  Model  (  EBT em  )
    {
  super  ( em  );
 } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  60  ,  80  ,  1  );
  Current  Event = 4  ;
    } public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  this  Event  . append  (""  Modify  |  0  |"");
  this  Event  . append  ( new Date  (). to  String  ()+ ""|"");
       ebs = (  EBShape  )  Event  Shapes protected void paint  Component  (  Graphics g  )
    {
  g  . draw  String  (""  TESTING MODIFY  "",  5  ,  5  );
        super  . paint  Component  ( g  );
 }",0
